img,true,prob
/root/autodl-tmp/CBIS/crops_fixed_mass/3f87f40c5b125dcdee76d4d579f26b59_img.png,1,0.5705139711830188
/root/autodl-tmp/CBIS/crops_fixed_mass/93ece87e3fe98bd44f544b48f211a02f_img.png,1,0.6273307631895552
/root/autodl-tmp/CBIS/crops_fixed_mass/e6f2f4c7eda2376602e48cd1fbb109be_img.png,1,0.34548108495036256
/root/autodl-tmp/CBIS/crops_fixed_mass/4764a2b76b326c83c8fa12fdf7b2bf7b_img.png,1,0.4784014153329516
/root/autodl-tmp/CBIS/crops_fixed_mass/431825da8e5a6298c05fb42a44812cf9_img.png,0,0.7426006622998358
/root/autodl-tmp/CBIS/crops_fixed_mass/a697b890a096e63d3b0a04063b7f8ac3_img.png,0,0.817399573739604
/root/autodl-tmp/CBIS/crops_fixed_mass/38c13ff22bd3c98fe6c7c2bab95517b2_img.png,1,0.6583613303694562
/root/autodl-tmp/CBIS/crops_fixed_mass/089c34136719b4e77c4cbf76fa22ba85_img.png,1,0.5181415979159583
/root/autodl-tmp/CBIS/crops_fixed_mass/4275f4688eba78774ad1a43a52705c6b_img.png,0,0.4709015538915074
/root/autodl-tmp/CBIS/crops_fixed_mass/9bc27f51d77e23c94c5c4f347064dcd6_img.png,1,0.4396334656592429
/root/autodl-tmp/CBIS/crops_fixed_mass/853563fc8d57bf5af3fe6ae6787ee433_img.png,1,0.25320238268312084
/root/autodl-tmp/CBIS/crops_fixed_mass/3cb5c3c5891cfe6fa31c627606987555_img.png,0,0.24555515909394823
/root/autodl-tmp/CBIS/crops_fixed_mass/e97c6711dd5a56449e30ae05c5e25dcd_img.png,0,0.2685114135474491
/root/autodl-tmp/CBIS/crops_fixed_mass/2e0199f4794de45675463f00ea3badbf_img.png,1,0.4391682306546928
/root/autodl-tmp/CBIS/crops_fixed_mass/cc454e2acb6bdcb89dcffaf1b3d09906_img.png,1,0.8630959393162134
/root/autodl-tmp/CBIS/crops_fixed_mass/29d287232e9d23fa6fb37eb00f2e0456_img.png,1,0.3157965408946587
/root/autodl-tmp/CBIS/crops_fixed_mass/489288bc4ac6b828544880428f74e531_img.png,1,0.8482887034943144
/root/autodl-tmp/CBIS/crops_fixed_mass/062464cf22c5be072f8ba8003883ce63_img.png,1,0.5444669454953347
/root/autodl-tmp/CBIS/crops_fixed_mass/44abc1aca3014d07544e5f33a886d5e8_img.png,1,0.4061851783238163
/root/autodl-tmp/CBIS/crops_fixed_mass/798fd4bd69ede0639e8fa13076b6e09d_img.png,0,0.2785836283956354
/root/autodl-tmp/CBIS/crops_fixed_mass/6632b72d28b6bf350bc7c7c44f66233e_img.png,0,0.3955346638316468
/root/autodl-tmp/CBIS/crops_fixed_mass/699d110e6033319318b936464bdcfa10_img.png,0,0.27922976557252555
/root/autodl-tmp/CBIS/crops_fixed_mass/3fe24ead31652bfce63d69be4dfb6fde_img.png,0,0.18048889916958472
/root/autodl-tmp/CBIS/crops_fixed_mass/05a8ed0a836557df420f88ea6fb93081_img.png,0,0.19634640197311795
/root/autodl-tmp/CBIS/crops_fixed_mass/5a80749cc067284222743539f6ac9db6_img.png,0,0.2184131903685749
/root/autodl-tmp/CBIS/crops_fixed_mass/a24f2a351580fd16df16b5d041a6c09c_img.png,0,0.11842925401169506
/root/autodl-tmp/CBIS/crops_fixed_mass/04f5965016c36ef66e75654ddf7c54fe_img.png,1,0.5014487558121516
/root/autodl-tmp/CBIS/crops_fixed_mass/7dff00d15914956b87abb61dbcafcd25_img.png,1,0.40336775763722554
/root/autodl-tmp/CBIS/crops_fixed_mass/3a116ea8065470a2b19c8bb66b831f57_img.png,0,0.328667818372075
/root/autodl-tmp/CBIS/crops_fixed_mass/17c0eef31bb26404d14f855b4c0acef3_img.png,0,0.37816915269684587
/root/autodl-tmp/CBIS/crops_fixed_mass/8e449c9770521a121fd7f9fbe1ba5c69_img.png,0,0.20563525817852887
/root/autodl-tmp/CBIS/crops_fixed_mass/cf1c181fa2f137d93bde98d03c61b741_img.png,0,0.5558098879574741
/root/autodl-tmp/CBIS/crops_fixed_mass/0de7255c3a353a728fe8df3a0c175992_img.png,0,0.5782372205980455
/root/autodl-tmp/CBIS/crops_fixed_mass/83608ed893a01da3062724c249a85393_img.png,0,0.6408810711551411
/root/autodl-tmp/CBIS/crops_fixed_mass/bacde8528360e59dbe3ef8be7c0489b3_img.png,0,0.21388534494250652
/root/autodl-tmp/CBIS/crops_fixed_mass/09a9f57a0ffc2c89e4aa169b1c9fc4a4_img.png,0,0.4609161145767883
/root/autodl-tmp/CBIS/crops_fixed_mass/dfbd2535b3f1c96b33f0781594ee0650_img.png,0,0.5387959623390889
/root/autodl-tmp/CBIS/crops_fixed_mass/4643447771d9de87cd52a59b703059be_img.png,0,0.2072248685082444
/root/autodl-tmp/CBIS/crops_fixed_mass/99a1f3d5ddad7a10ca73b0e1e9f502ba_img.png,0,0.370506809961949
/root/autodl-tmp/CBIS/crops_fixed_mass/6a3facaee93b7dd3a77835eec86aa12c_img.png,0,0.22895106342347857
/root/autodl-tmp/CBIS/crops_fixed_mass/5a118dee6d7c8ecb7d9530fac8670bd7_img.png,0,0.38748954183468376
/root/autodl-tmp/CBIS/crops_fixed_mass/691e98398b6781fabb41973fd51580d9_img.png,0,0.6286254988041442
/root/autodl-tmp/CBIS/crops_fixed_mass/bdc9eaff467b1d6f7fa4efa55ef98599_img.png,1,0.8372605369611138
/root/autodl-tmp/CBIS/crops_fixed_mass/db5f117fa17a771ef5b5167117286c56_img.png,1,0.7012389895313216
/root/autodl-tmp/CBIS/crops_fixed_mass/46c6a1318ff6d88070fb73be1154a592_img.png,1,0.21868056023549007
/root/autodl-tmp/CBIS/crops_fixed_mass/9569a5f7f4d8cc53f108a9daf8a69225_img.png,1,0.565988843183496
/root/autodl-tmp/CBIS/crops_fixed_mass/ea76a5f4dccff99ae978ec2434871c72_img.png,0,0.6282724971907861
/root/autodl-tmp/CBIS/crops_fixed_mass/39fb4fa7f92ee3fee38974267e30d46f_img.png,0,0.5275565750607616
/root/autodl-tmp/CBIS/crops_fixed_mass/be12cba3b7dcb5c67a3c2019b51877bb_img.png,0,0.8272009247280937
/root/autodl-tmp/CBIS/crops_fixed_mass/ca7a9ed6465fc46d36cb7a1d56d43548_img.png,0,0.32190273614605064
/root/autodl-tmp/CBIS/crops_fixed_mass/322b27a9ceb327822ee50a25fc854475_img.png,1,0.5644583439084764
/root/autodl-tmp/CBIS/crops_fixed_mass/364c954d6a6464e72ada548390330c25_img.png,1,0.3513019812959654
/root/autodl-tmp/CBIS/crops_fixed_mass/fa36096906816443a4443b5611d53db3_img.png,0,0.5428175907071949
/root/autodl-tmp/CBIS/crops_fixed_mass/27b7bd2c2c71012a7edf414f1f370143_img.png,0,0.46802065454039843
/root/autodl-tmp/CBIS/crops_fixed_mass/f06755b0515879308ffbdce4b9f5f799_img.png,1,0.5167865830883593
/root/autodl-tmp/CBIS/crops_fixed_mass/50777fe7187d688050c7becd2ea5f128_img.png,1,0.8291213080581842
/root/autodl-tmp/CBIS/crops_fixed_mass/287e2fbcda45c6bd1a10633b793c44b9_img.png,1,0.44996118172761995
/root/autodl-tmp/CBIS/crops_fixed_mass/7c34fe1ac02c0ec7a20226822141f7b5_img.png,0,0.2367639258999722
/root/autodl-tmp/CBIS/crops_fixed_mass/02d2166cb689c5e16a6aeb93d567d3e9_img.png,0,0.18746836143133658
/root/autodl-tmp/CBIS/crops_fixed_mass/d2a0e3fcff03d70d2ec24913fe5189c9_img.png,0,0.2809765175599826
/root/autodl-tmp/CBIS/crops_fixed_mass/2f85371d1965c548ba04360ed70c6b35_img.png,0,0.5241941273235636
/root/autodl-tmp/CBIS/crops_fixed_mass/1fd877138eeb89ad89327d0f45be17c6_img.png,0,0.39126032840058467
/root/autodl-tmp/CBIS/crops_fixed_mass/8d8a2942ce830fd7974f65ed3250408f_img.png,0,0.27989174883391604
/root/autodl-tmp/CBIS/crops_fixed_mass/7c317b7d125daee0c95fb5b40f47dad6_img.png,1,0.7574330010692859
/root/autodl-tmp/CBIS/crops_fixed_mass/2ddf75bd9a542b2fa48211a785e6ad64_img.png,1,0.9529395426115893
/root/autodl-tmp/CBIS/crops_fixed_mass/17056330f4bdd256ef4012536b5dd2dd_img.png,1,0.5480608102665222
/root/autodl-tmp/CBIS/crops_fixed_mass/170062b1c7d14b9a953c0fef6e16e6fc_img.png,1,0.7573663760308579
/root/autodl-tmp/CBIS/crops_fixed_mass/d2af8a763c3a386747c795df5b582d3a_img.png,0,0.46688634309837374
/root/autodl-tmp/CBIS/crops_fixed_mass/1e4985cd7ce08885049cc5c84ee00bc3_img.png,0,0.05750324811664435
/root/autodl-tmp/CBIS/crops_fixed_mass/41ae0b25bd1c2a3fbeb6a159419a0db2_img.png,0,0.4658014281793959
/root/autodl-tmp/CBIS/crops_fixed_mass/be52f4dae629a447170cfdade0c6e251_img.png,0,0.3543937702124908
/root/autodl-tmp/CBIS/crops_fixed_mass/a35c1e6193361db70a2cdbc3aa3fc170_img.png,0,0.2206357147288299
/root/autodl-tmp/CBIS/crops_fixed_mass/7f425564f6d8bf06d9807f7389ca9048_img.png,0,0.2191002687187455
/root/autodl-tmp/CBIS/crops_fixed_mass/877d360125c63c2a780c0bd2964fa791_img.png,0,0.2067736536071142
/root/autodl-tmp/CBIS/crops_fixed_mass/e58ad1ef626ed0e742cb2bbd1f5e5f21_img.png,1,0.4660581366111491
/root/autodl-tmp/CBIS/crops_fixed_mass/e04653f2363d4c19573c21dee3dee3ca_img.png,1,0.5220875798847056
/root/autodl-tmp/CBIS/crops_fixed_mass/50769ae7fde6fb7613bcc9de2c00e384_img.png,0,0.44963994112256
/root/autodl-tmp/CBIS/crops_fixed_mass/c48200132adb782ef01e06ef46f2bea8_img.png,0,0.36274260295998134
/root/autodl-tmp/CBIS/crops_fixed_mass/e227c10adaa2630a5b7aff60008fe2d0_img.png,0,0.19205457983307342
/root/autodl-tmp/CBIS/crops_fixed_mass/f78d82d4933421edbc67ad6d1fb46e37_img.png,0,0.357375603159457
/root/autodl-tmp/CBIS/crops_fixed_mass/aca60bda4fd39700fc4c2b90a80acb5b_img.png,0,0.5337430890374296
/root/autodl-tmp/CBIS/crops_fixed_mass/f4e9391577a5ff76961ca7a83ccc2f30_img.png,1,0.5976357196598023
/root/autodl-tmp/CBIS/crops_fixed_mass/236b0ac1193d68523352a4b59d8198d3_img.png,1,0.554766690072956
/root/autodl-tmp/CBIS/crops_fixed_mass/42d6dceb20f840e4a0522cedf88eda6b_img.png,0,0.688542408675844
/root/autodl-tmp/CBIS/crops_fixed_mass/28c2640b9076fc9f22207be3903d4c19_img.png,0,0.593183167058638
/root/autodl-tmp/CBIS/crops_fixed_mass/3b595cbd292b413f498cf14828a4c690_img.png,0,0.579889023190843
/root/autodl-tmp/CBIS/crops_fixed_mass/d10bb4e14c73efa9f12f4c20455f9739_img.png,0,0.33692510928917274
/root/autodl-tmp/CBIS/crops_fixed_mass/bda3eaa73df3faa6f0ec8a7cb076fee6_img.png,0,0.3134594002934421
/root/autodl-tmp/CBIS/crops_fixed_mass/8e42668b41959c7b547ee64d59aa7d39_img.png,0,0.36338909012731074
/root/autodl-tmp/CBIS/crops_fixed_mass/ab1b890d5a8bcfcc2119f2e2f422738f_img.png,0,0.3606063032317019
/root/autodl-tmp/CBIS/crops_fixed_mass/1ecdcaae4760bda9ffb6c70561afd877_img.png,0,0.34740534925935357
/root/autodl-tmp/CBIS/crops_fixed_mass/ce66d714e6b22d4e84ebf19e64f599fd_img.png,0,0.5995921063562933
/root/autodl-tmp/CBIS/crops_fixed_mass/aca78885ee34869c3b4114f12d6bda2d_img.png,0,0.6452605830040841
/root/autodl-tmp/CBIS/crops_fixed_mass/d1de1ad2309dae68d421030d7486c517_img.png,0,0.6693034964980412
/root/autodl-tmp/CBIS/crops_fixed_mass/fd13f0b2e5eacbfa86d38cebb85ba7bb_img.png,0,0.44922602785403043
/root/autodl-tmp/CBIS/crops_fixed_mass/877db79a6cef61cd5ae9f353c633fcf9_img.png,0,0.6407358237587478
/root/autodl-tmp/CBIS/crops_fixed_mass/27554d52e87fce5abb84c40bbf92a3d5_img.png,0,0.29431866458778105
/root/autodl-tmp/CBIS/crops_fixed_mass/f9e84801380729d871c5a7e1da388dfa_img.png,0,0.20294921541662828
/root/autodl-tmp/CBIS/crops_fixed_mass/3689c24c78a735e4d241d17748b2cf1b_img.png,0,0.60203064789784
/root/autodl-tmp/CBIS/crops_fixed_mass/dae72bf4cb03cfd9adee1bb2357d74e6_img.png,0,0.2692689061638185
/root/autodl-tmp/CBIS/crops_fixed_mass/030019f13cc10d4710a43d4e19a66c96_img.png,0,0.3296146869971162
/root/autodl-tmp/CBIS/crops_fixed_mass/c7ea9e2390d5bfe03a190d282ed91f0b_img.png,0,0.3992768579437801
/root/autodl-tmp/CBIS/crops_fixed_mass/0c5d51157b3284e1867959e68b583268_img.png,0,0.6184046038660685
